context,base_factor_kgco2e_per_mwh,stress_envelope,active_assumption_blocks,latent_technology_correlation,iterations,technology,first_rank_frequency_pct,cold_plate_below_one_phase_frequency_pct,median_first_to_second_margin_pct,base_seed,scenario_seed_hex,interpretation
2023 U.S. generation,349.6670732319829,screening,all four blocks,0.0,20000,Two-phase,76.17,41.485,4.307472962740155,20250730,bbe66f434fda9dab,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,screening,all four blocks,0.5,20000,Air-cooled,0.0,38.065,4.472605020478104,20250730,8333764732ab793e,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,screening,all four blocks,0.5,20000,Cold plate,3.875,38.065,4.472605020478104,20250730,8333764732ab793e,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,screening,all four blocks,0.5,20000,One-phase,8.335,38.065,4.472605020478104,20250730,8333764732ab793e,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,screening,all four blocks,0.5,20000,Two-phase,87.79,38.065,4.472605020478104,20250730,8333764732ab793e,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,screening,all four blocks,1.0,20000,Air-cooled,0.0,0.0,5.4836529428233804,20250730,f0d62188eb6894c2,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,screening,all four blocks,1.0,20000,Cold plate,0.0,0.0,5.4836529428233804,20250730,f0d62188eb6894c2,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,screening,all four blocks,1.0,20000,One-phase,0.0,0.0,5.4836529428233804,20250730,f0d62188eb6894c2,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,screening,all four blocks,1.0,20000,Two-phase,100.0,0.0,5.4836529428233804,20250730,f0d62188eb6894c2,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,grid only,0.0,20000,Air-cooled,0.0,0.0,5.483651916241461,20250730,2f4d1ea68958a753,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,grid only,0.0,20000,Cold plate,0.0,0.0,5.483651916241461,20250730,2f4d1ea68958a753,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,grid only,0.0,20000,One-phase,0.0,0.0,5.483651916241461,20250730,2f4d1ea68958a753,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,grid only,0.0,20000,Two-phase,100.0,0.0,5.483651916241461,20250730,2f4d1ea68958a753,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,grid only,0.5,20000,Air-cooled,0.0,0.0,5.483411701297102,20250730,9bc411d106daa74b,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,grid only,0.5,20000,Cold plate,0.0,0.0,5.483411701297102,20250730,9bc411d106daa74b,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,grid only,0.5,20000,One-phase,0.0,0.0,5.483411701297102,20250730,9bc411d106daa74b,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,grid only,0.5,20000,Two-phase,100.0,0.0,5.483411701297102,20250730,9bc411d106daa74b,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,grid only,1.0,20000,Air-cooled,0.0,0.0,5.483576658530264,20250730,9a2a6affb1792d82,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,grid only,1.0,20000,Cold plate,0.0,0.0,5.483576658530264,20250730,9a2a6affb1792d82,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,grid only,1.0,20000,One-phase,0.0,0.0,5.483576658530264,20250730,9a2a6affb1792d82,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,grid only,1.0,20000,Two-phase,100.0,0.0,5.483576658530264,20250730,9a2a6affb1792d82,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,use phase only,0.0,20000,Air-cooled,0.0,40.99,4.307411977654674,20250730,b301997e3ce0072b,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,use phase only,0.0,20000,Cold plate,7.375,40.99,4.307411977654674,20250730,b301997e3ce0072b,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,use phase only,0.0,20000,One-phase,13.105,40.99,4.307411977654674,20250730,b301997e3ce0072b,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,use phase only,0.0,20000,Two-phase,79.52,40.99,4.307411977654674,20250730,b301997e3ce0072b,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,use phase only,0.5,20000,Air-cooled,0.0,36.5,4.563425428282796,20250730,1cad7e52ba9c9e62,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,use phase only,0.5,20000,Cold plate,2.595,36.5,4.563425428282796,20250730,1cad7e52ba9c9e62,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,use phase only,0.5,20000,One-phase,6.15,36.5,4.563425428282796,20250730,1cad7e52ba9c9e62,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,use phase only,0.5,20000,Two-phase,91.255,36.5,4.563425428282796,20250730,1cad7e52ba9c9e62,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,use phase only,1.0,20000,Air-cooled,0.0,0.0,5.483755211740249,20250730,d415f76694988d41,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,use phase only,1.0,20000,Cold plate,0.0,0.0,5.483755211740249,20250730,d415f76694988d41,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,use phase only,1.0,20000,One-phase,0.0,0.0,5.483755211740249,20250730,d415f76694988d41,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,use phase only,1.0,20000,Two-phase,100.0,0.0,5.483755211740249,20250730,d415f76694988d41,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,embodied only,0.0,20000,Air-cooled,0.0,44.475,5.15073918379022,20250730,0737ba86ab2434c1,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,embodied only,0.0,20000,Cold plate,15.545,44.475,5.15073918379022,20250730,0737ba86ab2434c1,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,embodied only,0.0,20000,One-phase,21.1,44.475,5.15073918379022,20250730,0737ba86ab2434c1,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,embodied only,0.0,20000,Two-phase,63.355,44.475,5.15073918379022,20250730,0737ba86ab2434c1,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,embodied only,0.5,20000,Air-cooled,0.0,41.77,4.461944773523163,20250730,76b29649641ec1c2,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,embodied only,0.5,20000,Cold plate,9.315,41.77,4.461944773523163,20250730,76b29649641ec1c2,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,embodied only,0.5,20000,One-phase,15.06,41.77,4.461944773523163,20250730,76b29649641ec1c2,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,embodied only,0.5,20000,Two-phase,75.625,41.77,4.461944773523163,20250730,76b29649641ec1c2,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,embodied only,1.0,20000,Air-cooled,0.0,0.0,5.483703779199289,20250730,2140bc81567c1e24,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,embodied only,1.0,20000,Cold plate,0.0,0.0,5.483703779199289,20250730,2140bc81567c1e24,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,embodied only,1.0,20000,One-phase,0.0,0.0,5.483703779199289,20250730,2140bc81567c1e24,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,embodied only,1.0,20000,Two-phase,100.0,0.0,5.483703779199289,20250730,2140bc81567c1e24,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,service equivalence only,0.0,20000,Air-cooled,0.0,41.07,4.3364503988128185,20250730,53b2eb8ca19646a2,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,service equivalence only,0.0,20000,Cold plate,9.965,41.07,4.3364503988128185,20250730,53b2eb8ca19646a2,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,service equivalence only,0.0,20000,One-phase,16.14,41.07,4.3364503988128185,20250730,53b2eb8ca19646a2,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,service equivalence only,0.0,20000,Two-phase,73.895,41.07,4.3364503988128185,20250730,53b2eb8ca19646a2,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,service equivalence only,0.5,20000,Air-cooled,0.0,37.715,4.397206215204063,20250730,222e91bb73f0a20d,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,service equivalence only,0.5,20000,Cold plate,4.44,37.715,4.397206215204063,20250730,222e91bb73f0a20d,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,service equivalence only,0.5,20000,One-phase,9.03,37.715,4.397206215204063,20250730,222e91bb73f0a20d,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,service equivalence only,0.5,20000,Two-phase,86.53,37.715,4.397206215204063,20250730,222e91bb73f0a20d,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,service equivalence only,1.0,20000,Air-cooled,0.0,0.0,5.48363392201161,20250730,a2bdcb6b2cf8bf62,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,service equivalence only,1.0,20000,Cold plate,0.0,0.0,5.48363392201161,20250730,a2bdcb6b2cf8bf62,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,service equivalence only,1.0,20000,One-phase,0.0,0.0,5.48363392201161,20250730,a2bdcb6b2cf8bf62,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,service equivalence only,1.0,20000,Two-phase,100.0,0.0,5.48363392201161,20250730,a2bdcb6b2cf8bf62,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,all four blocks,0.0,20000,Air-cooled,0.335,45.02,6.381131197567358,20250730,2112938006929ea1,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,all four blocks,0.0,20000,Cold plate,19.145,45.02,6.381131197567358,20250730,2112938006929ea1,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,all four blocks,0.0,20000,One-phase,25.47,45.02,6.381131197567358,20250730,2112938006929ea1,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,all four blocks,0.0,20000,Two-phase,55.05,45.02,6.381131197567358,20250730,2112938006929ea1,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,all four blocks,0.5,20000,Air-cooled,0.02,43.86,5.049184184193356,20250730,f0cd768b023867a2,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,all four blocks,0.5,20000,Cold plate,14.67,43.86,5.049184184193356,20250730,f0cd768b023867a2,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,all four blocks,0.5,20000,One-phase,20.81,43.86,5.049184184193356,20250730,f0cd768b023867a2,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,all four blocks,0.5,20000,Two-phase,64.5,43.86,5.049184184193356,20250730,f0cd768b023867a2,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,all four blocks,1.0,20000,Air-cooled,0.0,0.0,5.485753239677282,20250730,f312e452c5372135,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,all four blocks,1.0,20000,Cold plate,0.0,0.0,5.485753239677282,20250730,f312e452c5372135,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,all four blocks,1.0,20000,One-phase,0.0,0.0,5.485753239677282,20250730,f312e452c5372135,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 U.S. generation,349.6670732319829,wide,all four blocks,1.0,20000,Two-phase,100.0,0.0,5.485753239677282,20250730,f312e452c5372135,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,grid only,0.0,20000,Air-cooled,0.0,100.0,5.323313686460452,20250730,02b2a3173d20115c,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,grid only,0.0,20000,Cold plate,0.0,100.0,5.323313686460452,20250730,02b2a3173d20115c,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,grid only,0.0,20000,One-phase,0.0,100.0,5.323313686460452,20250730,02b2a3173d20115c,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,grid only,0.0,20000,Two-phase,100.0,100.0,5.323313686460452,20250730,02b2a3173d20115c,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,grid only,0.5,20000,Air-cooled,0.0,100.0,5.3233001004313945,20250730,d5c64e0e1493c29e,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,grid only,0.5,20000,Cold plate,0.0,100.0,5.3233001004313945,20250730,d5c64e0e1493c29e,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,grid only,0.5,20000,One-phase,0.0,100.0,5.3233001004313945,20250730,d5c64e0e1493c29e,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,grid only,0.5,20000,Two-phase,100.0,100.0,5.3233001004313945,20250730,d5c64e0e1493c29e,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,grid only,1.0,20000,Air-cooled,0.0,100.0,5.323410366723646,20250730,f9f868a224925b98,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,grid only,1.0,20000,Cold plate,0.0,100.0,5.323410366723646,20250730,f9f868a224925b98,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,grid only,1.0,20000,One-phase,0.0,100.0,5.323410366723646,20250730,f9f868a224925b98,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,grid only,1.0,20000,Two-phase,100.0,100.0,5.323410366723646,20250730,f9f868a224925b98,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,use phase only,0.0,20000,Air-cooled,0.0,100.0,5.331422306387001,20250730,ceb51dcb58ddcaf2,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,use phase only,0.0,20000,Cold plate,0.0,100.0,5.331422306387001,20250730,ceb51dcb58ddcaf2,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,use phase only,0.0,20000,One-phase,0.0,100.0,5.331422306387001,20250730,ceb51dcb58ddcaf2,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,use phase only,0.0,20000,Two-phase,100.0,100.0,5.331422306387001,20250730,ceb51dcb58ddcaf2,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,use phase only,0.5,20000,Air-cooled,0.0,100.0,5.3229301980666,20250730,84b4b1c7f0fb8124,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,use phase only,0.5,20000,Cold plate,0.0,100.0,5.3229301980666,20250730,84b4b1c7f0fb8124,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,use phase only,0.5,20000,One-phase,0.0,100.0,5.3229301980666,20250730,84b4b1c7f0fb8124,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,use phase only,0.5,20000,Two-phase,100.0,100.0,5.3229301980666,20250730,84b4b1c7f0fb8124,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,use phase only,1.0,20000,Air-cooled,0.0,100.0,5.323382390233544,20250730,dc40fe21f6d3f152,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,use phase only,1.0,20000,Cold plate,0.0,100.0,5.323382390233544,20250730,dc40fe21f6d3f152,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,use phase only,1.0,20000,One-phase,0.0,100.0,5.323382390233544,20250730,dc40fe21f6d3f152,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,use phase only,1.0,20000,Two-phase,100.0,100.0,5.323382390233544,20250730,dc40fe21f6d3f152,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,embodied only,0.0,20000,Air-cooled,0.01,58.625,5.1590223747904895,20250730,82adcb7b32075d7c,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,embodied only,0.0,20000,Cold plate,22.215,58.625,5.1590223747904895,20250730,82adcb7b32075d7c,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,embodied only,0.0,20000,One-phase,14.7,58.625,5.1590223747904895,20250730,82adcb7b32075d7c,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,embodied only,0.0,20000,Two-phase,63.075,58.625,5.1590223747904895,20250730,82adcb7b32075d7c,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,embodied only,0.5,20000,Air-cooled,0.0,62.15,4.425667679812673,20250730,202305a996e6cf36,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,embodied only,0.5,20000,Cold plate,16.01,62.15,4.425667679812673,20250730,202305a996e6cf36,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,embodied only,0.5,20000,One-phase,8.805,62.15,4.425667679812673,20250730,202305a996e6cf36,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,embodied only,0.5,20000,Two-phase,75.185,62.15,4.425667679812673,20250730,202305a996e6cf36,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,embodied only,1.0,20000,Air-cooled,0.0,100.0,5.322430695441094,20250730,16e28e7da15bcaee,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,embodied only,1.0,20000,Cold plate,0.0,100.0,5.322430695441094,20250730,16e28e7da15bcaee,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,embodied only,1.0,20000,One-phase,0.0,100.0,5.322430695441094,20250730,16e28e7da15bcaee,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,embodied only,1.0,20000,Two-phase,100.0,100.0,5.322430695441094,20250730,16e28e7da15bcaee,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,service equivalence only,0.0,20000,Air-cooled,0.0,93.805,5.302131495992124,20250730,f82d676400baceae,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,service equivalence only,0.0,20000,Cold plate,0.0,93.805,5.302131495992124,20250730,f82d676400baceae,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,service equivalence only,0.0,20000,One-phase,0.0,93.805,5.302131495992124,20250730,f82d676400baceae,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,service equivalence only,0.0,20000,Two-phase,100.0,93.805,5.302131495992124,20250730,f82d676400baceae,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,service equivalence only,0.5,20000,Air-cooled,0.0,98.635,5.332507683514065,20250730,a53110db422f0ed1,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
2023 low-carbon state (VT),23.695374653003146,narrow,service equivalence only,0.5,20000,Cold plate,0.0,98.635,5.332507683514065,20250730,a53110db422f0ed1,Declared triangular-marginal stress with Gaussian-copula dependence; the latent correlation and frequencies are not fitted uncertainty or confidence.
